"Time stamp","System power generated | (kW)"
"14938",139.423
"14939",100.369
"14940",60.7332
"14941",20.7639
"14942",24.5594
"14943",28.3655
"14944",32.1827
"14945",36.0112
"14946",54.156
"14947",70.1482
"14948",83.5586
"14949",94.2173
"14950",69.6709
"14951",46.898
"14952",26.2494
"14953",7.9449
"14954",4.56586
"14955",1.34225
"14956",-0.081608
"14957",-0.081608
"14958",-0.081608
"14959",-0.081608
"14960",-0.081608
"14961",-0.081608
"14962",-0.081608
"14963",-0.081608
"14964",-0.081608
"14965",-0.081608
"14966",-0.081608
"14967",-0.081608
"14968",-0.081608
"14969",-0.081608
"14970",-0.081608
"14971",-0.081608
"14972",-0.081608
"14973",-0.081608
"14974",-0.081608
"14975",-0.081608
"14976",-0.081608
"14977",-0.081608
"14978",-0.081608
"14979",-0.081608
"14980",-0.081608
"14981",-0.081608
"14982",-0.081608
"14983",-0.081608
"14984",-0.081608
"14985",-0.081608
"14986",-0.081608
"14987",-0.081608
"14988",-0.081608
"14989",-0.081608
"14990",-0.081608
"14991",-0.081608
"14992",-0.081608
"14993",-0.081608
"14994",6.60392
"14995",16.4695
"14996",20.9458
"14997",34.3102
"14998",47.9067
"14999",61.3459
"15000",74.7215
"15001",88.0988
"15002",109.056
"15003",131.269
"15004",154.52
"15005",178.419
"15006",199.772
"15007",225.578
"15008",253.49
"15009",282.474
"15010",294.759
"15011",306.398
"15012",317.362
"15013",327.631
"15014",335.811
"15015",343.264
"15016",349.973
"15017",355.939
"15018",348.335
"15019",336.874
"15020",320.999
"15021",300.323
"15022",301.353
"15023",300.717
"15024",297.889
"15025",292.786
"15026",262.376
"15027",206.028
"15028",136.146
"15029",59.9191
"15030",51.1411
"15031",42.2668
"15032",33.3029
"15033",24.2545
"15034",49.764
"15035",74.8798
"15036",99.5058
"15037",123.523
"15038",153.416
"15039",178.918
"15040",199.905
"15041",216.334
"15042",189.761
"15043",163.794
"15044",138.14
"15045",113.704
"15046",92.0375
"15047",71.4323
"15048",52.0632
"15049",34.0337
"15050",20.7687
"15051",9.9201
"15052",1.54551
"15053",-0.081608
"15054",-0.081608
"15055",-0.081608
"15056",-0.081608
"15057",-0.081608
"15058",-0.081608
"15059",-0.081608
"15060",-0.081608
"15061",-0.081608
"15062",-0.081608
"15063",-0.081608
"15064",-0.081608
"15065",-0.081608
"15066",-0.081608
"15067",-0.081608
"15068",-0.081608
"15069",-0.081608
"15070",-0.081608
"15071",-0.081608
"15072",-0.081608
"15073",-0.081608
"15074",-0.081608
"15075",-0.081608
"15076",-0.081608
"15077",-0.081608
"15078",-0.081608
"15079",-0.081608
"15080",-0.081608
"15081",-0.081608
"15082",-0.081608
"15083",-0.081608
"15084",-0.081608
"15085",-0.081608
"15086",-0.081608
"15087",-0.081608
"15088",-0.081608
"15089",-0.081608
"15090",11.5946
"15091",27.5194
"15092",37.4691
"15093",64.0233
"15094",81.54
"15095",96.8663
"15096",109.403
"15097",119.211
"15098",125.749
"15099",131.04
"15100",135.203
"15101",138.286
"15102",165.607
"15103",195.946
"15104",227.892
"15105",260.769
"15106",277.752
"15107",296.356
"15108",316.129
"15109",336.584
"15110",346.399
"15111",355.639
"15112",364.277
"15113",372.299
"15114",379.157
"15115",385.422
"15116",391.079
"15117",396.11
"15118",382.493
"15119",366.944
"15120",349.619
"15121",330.756
"15122",334.75
"15123",338.262
"15124",341.195
"15125",343.453
"15126",286.426
"15127",224.271
"15128",159.616
"15129",94.4212
"15130",121.895
"15131",147.911
"15132",172.267
"15133",194.775
"15134",184.7
"15135",174.116
"15136",163
"15137",151.335
"15138",120.599
"15139",90.6307
"15140",61.7609
"15141",34.6493
"15142",28.8333
"15143",22.7296
"15144",16.3392
"15145",9.67046
"15146",5.47515
"15147",1.57455
"15148",-0.081608
"15149",-0.081608
"15150",-0.081608
"15151",-0.081608
"15152",-0.081608
"15153",-0.081608
"15154",-0.081608
"15155",-0.081608
"15156",-0.081608
"15157",-0.081608
"15158",-0.081608
"15159",-0.081608
"15160",-0.081608
"15161",-0.081608
"15162",-0.081608
"15163",-0.081608
"15164",-0.081608
"15165",-0.081608
"15166",-0.081608
"15167",-0.081608
"15168",-0.081608
"15169",-0.081608
"15170",-0.081608
"15171",-0.081608
"15172",-0.081608
"15173",-0.081608
"15174",-0.081608
"15175",-0.081608
"15176",-0.081608
"15177",-0.081608
"15178",-0.081608
"15179",-0.081608
"15180",-0.081608
"15181",-0.081608
"15182",-0.081608
"15183",-0.081608
"15184",-0.081608
"15185",-0.081608
"15186",7.60126
"15187",18.5501
"15188",24.9187
"15189",40.3725
"15190",54.8501
"15191",69.2325
"15192",83.5663
"15193",97.9258
"15194",116.518
"15195",136.39
"15196",157.291
"15197",178.779
"15198",198.665
"15199",222.945
"15200",249.596
"15201",278.073
"15202",292.383
"15203",306.363
"15204",319.974
"15205",333.181
"15206",339.797
"15207",345.287
"15208",349.735
"15209",353.211
"15210",355.409
"15211",356.899
"15212",357.724
"15213",357.924
"15214",316.33
"15215",267.024
"15216",211.461
"15217",151.259
"15218",129.259
"15219",106.957
"15220",84.3862
"15221",61.5739
"15222",132.573
"15223",197.865
"15224",255.476
"15225",303.344
"15226",251.818
"15227",193.452
"15228",132.254
"15229",71.053
"15230",59.7131
"15231",48.2403
"15232",36.6384
"15233",24.9094
"15234",37.8957
"15235",49.8672
"15236",60.6359
"15237",70.0732
"15238",61.8964
"15239",52.7254
"15240",42.5585
"15241",31.3717
"15242",18.9263
"15243",8.64225
"15244",0.577964
"15245",-0.081608
"15246",-0.081608
"15247",-0.081608
"15248",-0.081608
"15249",-0.081608
"15250",-0.081608
"15251",-0.081608
"15252",-0.081608
"15253",-0.081608
"15254",-0.081608
"15255",-0.081608
"15256",-0.081608
"15257",-0.081608
"15258",-0.081608
"15259",-0.081608
"15260",-0.081608
"15261",-0.081608
"15262",-0.081608
"15263",-0.081608
"15264",-0.081608
"15265",-0.081608
"15266",-0.081608
"15267",-0.081608
"15268",-0.081608
"15269",-0.081608
"15270",-0.081608
"15271",-0.081608
"15272",-0.081608
"15273",-0.081608
"15274",-0.081608
"15275",-0.081608
"15276",-0.081608
"15277",-0.081608
"15278",-0.081608
"15279",-0.081608
"15280",-0.081608
"15281",-0.081608
"15282",6.89075
"15283",17.63
"15284",26.9327
"15285",46.3523
"15286",59.5525
"15287",72.5366
"15288",85.398
"15289",98.2596
"15290",120.092
"15291",146.177
"15292",176.125
"15293",209.225
"15294",228.499
"15295",250.569
"15296",274.096
"15297",299.849
"15298",316.278
"15299",332.369
"15300",348.062
"15301",363.296
"15302",372.617
"15303",380.711
"15304",387.623
"15305",393.404
"15306",385.023
"15307",374.409
"15308",361.775
"15309",347.355
"15310",341.116
"15311",334.321
"15312",327.038
"15313",319.336
"15314",255.425
"15315",189.257
"15316",121.587
"15317",53.0702
"15318",82.1958
"15319",111.056
"15320",139.606
"15321",167.807
"15322",139.943
"15323",112.041
"15324",84.1444
"15325",56.2987
"15326",47.215
"15327",38.0827
"15328",28.897
"15329",19.6528
"15330",21.4434
"15331",23.2446
"15332",25.0556
"15333",26.8738
"15334",20.4564
"15335",13.9686
"15336",7.41439
"15337",0.806864
"15338",-0.081608
"15339",-0.081608
"15340",-0.081608
"15341",-0.081608
"15342",-0.081608
"15343",-0.081608
"15344",-0.081608
"15345",-0.081608
"15346",-0.081608
"15347",-0.081608
"15348",-0.081608
"15349",-0.081608
"15350",-0.081608
"15351",-0.081608
"15352",-0.081608
"15353",-0.081608
"15354",-0.081608
"15355",-0.081608
"15356",-0.081608
"15357",-0.081608
"15358",-0.081608
"15359",-0.081608
"15360",-0.081608
"15361",-0.081608
"15362",-0.081608
"15363",-0.081608
"15364",-0.081608
"15365",-0.081608
"15366",-0.081608
"15367",-0.081608
"15368",-0.081608
"15369",-0.081608
"15370",-0.081608
"15371",-0.081608
"15372",-0.081608
"15373",-0.081608
"15374",-0.081608
"15375",-0.081608
"15376",-0.081608
"15377",-0.081608
"15378",8.65457
"15379",20.9898
"15380",27.7954
"15381",43.0932
"15382",62.1396
"15383",83.8233
"15384",108.282
"15385",135.728
"15386",151.939
"15387",173.095
"15388",198.984
"15389",229.111
"15390",248.79
"15391",267.416
"15392",284.034
"15393",300.049
"15394",307.566
"15395",311.98
"15396",313.418
"15397",312.015
"15398",309.553
"15399",305.497
"15400",299.941
"15401",293.006
"15402",313.194
"15403",334.165
"15404",355.658
"15405",377.421
"15406",367.601
"15407",356.893
"15408",345.436
"15409",333.368
"15410",287.529
"15411",240.787
"15412",193.53
"15413",146.141
"15414",170.83
"15415",194.796
"15416",217.884
"15417",239.954
"15418",231.951
"15419",223.573
"15420",214.805
"15421",205.633
"15422",198.457
"15423",190.507
"15424",181.736
"15425",172.102
"15426",140.771
"15427",111.095
"15428",83.082
"15429",57.1626
"15430",45.5135
"15431",34.0651
"15432",22.8421
"15433",11.8713
"15434",7.32966
"15435",3.06893
"15436",-0.081608
"15437",-0.081608
"15438",-0.081608
"15439",-0.081608
"15440",-0.081608
"15441",-0.081608
"15442",-0.081608
"15443",-0.081608
"15444",-0.081608
"15445",-0.081608
"15446",-0.081608
"15447",-0.081608
"15448",-0.081608
"15449",-0.081608
"15450",-0.081608
"15451",-0.081608
"15452",-0.081608
"15453",-0.081608
"15454",-0.081608
"15455",-0.081608
"15456",-0.081608
"15457",-0.081608
"15458",-0.081608
"15459",-0.081608
"15460",-0.081608
"15461",-0.081608
"15462",-0.081608
"15463",-0.081608
"15464",-0.081608
"15465",-0.081608
"15466",-0.081608
"15467",-0.081608
"15468",-0.081608
"15469",-0.081608
"15470",-0.081608
"15471",-0.081608
"15472",-0.081608
"15473",-0.081608
"15474",12.5268
"15475",28.4614
"15476",37.5335
"15477",60.1517
"15478",64.1155
"15479",66.8616
"15480",68.5712
"15481",69.3857
"15482",91.5752
"15483",114.418
"15484",137.8
"15485",161.551
"15486",183.498
"15487",207.708
"15488",233.251
"15489",259.992
"15490",201.981
"15491",137.984
"15492",68.7104
"15493",-0.081608
"15494",-0.081608
"15495",-0.081608
"15496",-0.081608
"15497",-0.081608
"15498",30.1547
"15499",65.2966
"15500",99.783
"15501",133.47
"15502",138.901
"15503",144.347
"15504",149.805
"15505",155.27
"15506",180.39
"15507",205.088
"15508",229.238
"15509",252.71
"15510",275.619
"15511",296.865
"15512",316.19
"15513",333.361
"15514",308.024
"15515",282.967
"15516",258.431
"15517",234.66
"15518",228.729
"15519",221.643
"15520",213.341
"15521",203.765
"15522",187.281
"15523",170.558
"15524",153.004
"15525",134.619
"15526",107.822
"15527",82.4551
"15528",59.1598
"15529",38.3051
"15530",23.5595
"15531",11.4043
"15532",1.91824
"15533",-0.081608
"15534",-0.081608
"15535",-0.081608
"15536",-0.081608
"15537",-0.081608
"15538",-0.081608
"15539",-0.081608
"15540",-0.081608
"15541",-0.081608
"15542",-0.081608
"15543",-0.081608
"15544",-0.081608
"15545",-0.081608
"15546",-0.081608
"15547",-0.081608
"15548",-0.081608
"15549",-0.081608
"15550",-0.081608
"15551",-0.081608
"15552",-0.081608
"15553",-0.081608
"15554",-0.081608
"15555",-0.081608
"15556",-0.081608
"15557",-0.081608
"15558",-0.081608
"15559",-0.081608
"15560",-0.081608
"15561",-0.081608
"15562",-0.081608
"15563",-0.081608
"15564",-0.081608
"15565",-0.081608
"15566",-0.081608
"15567",-0.081608
"15568",-0.081608
"15569",-0.081608
"15570",10.0689
"15571",24.6575
"15572",36.3185
"15573",59.7994
"15574",76.7441
"15575",96.3907
"15576",118.055
"15577",141.837
"15578",163.299
"15579",184.359
"15580",204.669
"15581",223.627
"15582",242.758
"15583",261.057
"15584",277.637
"15585",293.838
"15586",313.172
"15587",331.894
"15588",350.031
"15589",367.577
"15590",378.929
"15591",389.184
"15592",398.339
"15593",406.399
"15594",409.881
"15595",412.177
"15596",413.332
"15597",413.393
"15598",419.256
"15599",424.504
"15600",429.066
"15601",432.861
"15602",382.558
"15603",328.626
"15604",272.285
"15605",214.814
"15606",198.308
"15607",181.804
"15608",165.346
"15609",148.973
"15610",153.515
"15611",157.585
"15612",161.128
"15613",164.094
"15614",185.901
"15615",203.73
"15616",217.395
"15617",226.762
"15618",206.495
"15619",186.281
"15620",165.552
"15621",144.375
"15622",106.605
"15623",72.7702
"15624",43.4732
"15625",19.0938
"15626",11.7314
"15627",5.17105
"15628",-0.081608
"15629",-0.081608
"15630",-0.081608
"15631",-0.081608
"15632",-0.081608
"15633",-0.081608
"15634",-0.081608
"15635",-0.081608
"15636",-0.081608
"15637",-0.081608
"15638",-0.081608
"15639",-0.081608
"15640",-0.081608
"15641",-0.081608
"15642",-0.081608
"15643",-0.081608
"15644",-0.081608
"15645",-0.081608
"15646",-0.081608
"15647",-0.081608
"15648",-0.081608
"15649",-0.081608
"15650",-0.081608
"15651",-0.081608
"15652",-0.081608
"15653",-0.081608
"15654",-0.081608
"15655",-0.081608
"15656",-0.081608
"15657",-0.081608
"15658",-0.081608
"15659",-0.081608
"15660",-0.081608
"15661",-0.081608
"15662",-0.081608
"15663",-0.081608
"15664",-0.081608
"15665",-0.081608
"15666",9.07677
"15667",23.4016
"15668",35.2564
"15669",58.6178
"15670",75.4657
"15671",95.0398
"15672",116.544
"15673",139.973
"15674",162.241
"15675",184.49
"15676",206.684
"15677",228.622
"15678",248.883
"15679",268.431
"15680",286.271
"15681",303.861
"15682",242.689
"15683",169.545
"15684",85.9066
"15685",-0.081608
"15686",97.7401
"15687",203.669
"15688",306.588
"15689",399.767
"15690",405.123
"15691",409.546
"15692",413.049
"15693",415.652
"15694",415.633
"15695",414.739
"15696",413.017
"15697",410.506
"15698",406.328
"15699",401.513
"15700",396.072
"15701",390.017
"15702",383.194
"15703",375.714
"15704",367.572
"15705",358.765
"15706",347.118
"15707",334.742
"15708",321.678
"15709",307.975
"15710",289.148
"15711",269.963
"15712",250.573
"15713",231.141
"15714",208.103
"15715",185.338
"15716",162.438
"15717",139.545
"15718",111.194
"15719",84.7844
"15720",60.7238
"15721",39.2612
"15722",23.7518
"15723",11.0135
"15724",1.12405
"15725",-0.081608
"15726",-0.081608
"15727",-0.081608
"15728",-0.081608
"15729",-0.081608
"15730",-0.081608
"15731",-0.081608
"15732",-0.081608
"15733",-0.081608
"15734",-0.081608
"15735",-0.081608
"15736",-0.081608
"15737",-0.081608
"15738",-0.081608
"15739",-0.081608
"15740",-0.081608
"15741",-0.081608
"15742",-0.081608
"15743",-0.081608
"15744",-0.081608
"15745",-0.081608
"15746",-0.081608
"15747",-0.081608
"15748",-0.081608
"15749",-0.081608
"15750",-0.081608
"15751",-0.081608
"15752",-0.081608
"15753",-0.081608
"15754",-0.081608
"15755",-0.081608
"15756",-0.081608
"15757",-0.081608
"15758",-0.081608
"15759",-0.081608
"15760",-0.081608
"15761",-0.081608
"15762",9.82213
"15763",24.6363
"15764",36.5911
"15765",59.4541
"15766",77.9538
"15767",97.2855
"15768",116.644
"15769",136.007
"15770",152.079
"15771",163.729
"15772",171.264
"15773",174.922
"15774",193.431
"15775",214.253
"15776",236.252
"15777",259.388
"15778",275.035
"15779",291.824
"15780",309.397
"15781",327.383
"15782",343.264
"15783",358.167
"15784",372.112
"15785",385.107
"15786",385.857
"15787",384.786
"15788",381.974
"15789",377.525
"15790",384.77
"15791",391.593
"15792",397.889
"15793",403.557
"15794",403.809
"15795",403.301
"15796",401.981
"15797",399.796
"15798",391.929
"15799",383.311
"15800",373.961
"15801",363.898
"15802",351.755
"15803",338.985
"15804",325.617
"15805",311.682
"15806",295.234
"15807",278.359
"15808",261.121
"15809",243.584
"15810",218.211
"15811",193.544
"15812",169.119
"15813",144.991
"15814",105.865
"15815",70.9113
"15816",40.7194
"15817",15.6719
"15818",9.12031
"15819",3.22626
"15820",-0.081608
"15821",-0.081608
"15822",-0.081608
"15823",-0.081608
"15824",-0.081608
"15825",-0.081608
"15826",-0.081608
"15827",-0.081608
"15828",-0.081608
"15829",-0.081608
"15830",-0.081608
"15831",-0.081608
"15832",-0.081608
"15833",-0.081608
"15834",-0.081608
"15835",-0.081608
"15836",-0.081608
"15837",-0.081608
"15838",-0.081608
"15839",-0.081608
"15840",-0.081608
"15841",-0.081608
"15842",-0.081608
"15843",-0.081608
"15844",-0.081608
"15845",-0.081608
"15846",-0.081608
"15847",-0.081608
"15848",-0.081608
"15849",-0.081608
"15850",-0.081608
"15851",-0.081608
"15852",-0.081608
"15853",-0.081608
"15854",-0.081608
"15855",-0.081608
"15856",-0.081608
"15857",-0.081608
"15858",10.1493
"15859",25.8141
"15860",37.4226
"15861",61.7341
"15862",75.3987
"15863",92.1156
"15864",111.608
"15865",134.063
"15866",153.821
"15867",173.707
"15868",193.584
"15869",213.144
"15870",229.858
"15871",245.342
"15872",258.704
"15873",271.079
"15874",280.3
"15875",288.115
"15876",294.372
"15877",298.935
"15878",302.6
"15879",305.213
"15880",306.841
"15881",307.558
"15882",309.584
"15883",311.251
"15884",312.607
"15885",313.689
"15886",313.773
"15887",313.556
"15888",313.078
"15889",312.38
"15890",304.843
"15891",295.664
"15892",284.847
"15893",272.525
"15894",264.756
"15895",255.477
"15896",244.915
"15897",233.331
"15898",232.201
"15899",228.129
"15900",221.891
"15901",214.011
"15902",185.763
"15903",158.015
"15904",131.064
"15905",105.188
"15906",95.0315
"15907",84.7045
"15908",74.1108
"15909",63.1862
"15910",54.4654
"15911",45.1756
"15912",35.3185
"15913",24.8853
"15914",14.7976
"15915",6.07207
"15916",-0.081608
"15917",-0.081608
"15918",-0.081608
"15919",-0.081608
"15920",-0.081608
"15921",-0.081608
"15922",-0.081608
"15923",-0.081608
"15924",-0.081608
"15925",-0.081608
"15926",-0.081608
"15927",-0.081608
"15928",-0.081608
"15929",-0.081608
"15930",-0.081608
"15931",-0.081608
"15932",-0.081608
"15933",-0.081608
"15934",-0.081608
"15935",-0.081608
"15936",-0.081608
"15937",-0.081608
"15938",-0.081608
"15939",-0.081608
"15940",-0.081608
"15941",-0.081608
"15942",-0.081608
"15943",-0.081608
"15944",-0.081608
"15945",-0.081608
"15946",-0.081608
"15947",-0.081608
"15948",-0.081608
"15949",-0.081608
"15950",-0.081608
"15951",-0.081608
"15952",-0.081608
"15953",-0.081608
"15954",10.5281
"15955",26.0823
"15956",37.7357
"15957",62.2027
"15958",76.3408
"15959",92.8886
"15960",111.463
"15961",132.169
"15962",149.854
"15963",167.798
"15964",185.655
"15965",202.833
"15966",216.795
"15967",229.04
"15968",238.703
"15969",246.574
"15970",253.237
"15971",258.515
"15972",262.33
"15973",264.63
"15974",277.874
"15975",290.573
"15976",302.699
"15977",314.223
"15978",320.399
"15979",326.176
"15980",331.525
"15981",336.423
"15982",340.62
"15983",344.484
"15984",347.987
"15985",351.098
"15986",349.151
"15987",346.718
"15988",343.773
"15989",340.287
"15990",332.193
"15991",323.215
"15992",313.417
"15993",302.899
"15994",298.29
"15995",292.743
"15996",286.194
"15997",278.582
"15998",260.701
"15999",242.528
"16000",224.223
"16001",205.951
"16002",185.173
"16003",164.429
"16004",143.54
"16005",122.537
"16006",96.4904
"16007",72.2221
"16008",50.1081
"16009",30.3921
"16010",17.9276
"16011",7.37994
"16012",-0.081608
"16013",-0.081608
"16014",-0.081608
"16015",-0.081608
"16016",-0.081608
"16017",-0.081608
"16018",-0.081608
"16019",-0.081608
"16020",-0.081608
"16021",-0.081608
"16022",-0.081608
"16023",-0.081608
"16024",-0.081608
"16025",-0.081608
"16026",-0.081608
"16027",-0.081608
"16028",-0.081608
"16029",-0.081608
"16030",-0.081608
"16031",-0.081608
"16032",-0.081608
"16033",-0.081608
"16034",-0.081608
"16035",-0.081608
"16036",-0.081608
"16037",-0.081608
"16038",-0.081608
"16039",-0.081608
"16040",-0.081608
"16041",-0.081608
"16042",-0.081608
"16043",-0.081608
"16044",-0.081608
"16045",-0.081608
"16046",-0.081608
"16047",-0.081608
"16048",-0.081608
"16049",-0.081608
"16050",10.4923
"16051",26.2367
"16052",37.9408
"16053",62.7706
"16054",76.1643
"16055",92.3542
"16056",111.039
"16057",132.341
"16058",150.118
"16059",168.005
"16060",185.56
"16061",202.056
"16062",215.894
"16063",227.842
"16064",237.01
"16065",244.219
"16066",251.376
"16067",257.405
"16068",262.279
"16069",265.993
"16070",273.348
"16071",280.42
"16072",287.223
"16073",293.774
"16074",293.961
"16075",293.662
"16076",292.963
"16077",291.945
"16078",290.801
"16079",289.461
"16080",287.986
"16081",286.436
"16082",291.184
"16083",295.178
"16084",298.31
"16085",300.495
"16086",301.607
"16087",301.552
"16088",300.29
"16089",297.801
"16090",289.613
"16091",280.423
"16092",270.289
"16093",259.297
"16094",231.402
"16095",202.009
"16096",172.392
"16097",143.656
"16098",137.477
"16099",130.193
"16100",121.439
"16101",110.792
"16102",87.3697
"16103",65.1831
"16104",44.6744
"16105",26.1388
"16106",15.058
"16107",5.53276
"16108",-0.081608
"16109",-0.081608
"16110",-0.081608
"16111",-0.081608
"16112",-0.081608
"16113",-0.081608
"16114",-0.081608
"16115",-0.081608
"16116",-0.081608
"16117",-0.081608
"16118",-0.081608
"16119",-0.081608
"16120",-0.081608
"16121",-0.081608
"16122",-0.081608
"16123",-0.081608
"16124",-0.081608
"16125",-0.081608
"16126",-0.081608
"16127",-0.081608
"16128",-0.081608
"16129",-0.081608
"16130",-0.081608
"16131",-0.081608
"16132",-0.081608
"16133",-0.081608
"16134",-0.081608
"16135",-0.081608
"16136",-0.081608
"16137",-0.081608
"16138",-0.081608
"16139",-0.081608
"16140",-0.081608
"16141",-0.081608
"16142",-0.081608
"16143",-0.081608
"16144",-0.081608
"16145",-0.081608
"16146",9.48275
"16147",24.8326
"16148",35.9704
"16149",60.5534
"16150",74.392
"16151",91.195
"16152",110.549
"16153",132.574
"16154",150.815
"16155",168.375
"16156",184.685
"16157",198.864
"16158",212.163
"16159",223.702
"16160",232.758
"16161",240.266
"16162",250.051
"16163",259.32
"16164",268.072
"16165",276.305
"16166",281.01
"16167",285.127
"16168",288.713
"16169",291.827
"16170",289.733
"16171",286.723
"16172",282.88
"16173",278.299
"16174",274.082
"16175",269.518
"16176",264.703
"16177",259.73
"16178",259.502
"16179",259.243
"16180",258.883
"16181",258.348
"16182",258.535
"16183",212.667
"16184",144.245
"16185",66.5065
"16186",126.574
"16187",180.87
"16188",228.735
"16189",269.724
"16190",234.861
"16191",200.923
"16192",168.469
"16193",138.025
"16194",105.661
"16195",73.7381
"16196",42.5934
"16197",12.6943
"16198",11.9187
"16199",10.8755
"16200",9.55099
"16201",7.93185
"16202",3.21555
"16203",-0.081608
"16204",-0.081608
"16205",-0.081608
"16206",-0.081608
"16207",-0.081608
"16208",-0.081608
"16209",-0.081608
"16210",-0.081608
"16211",-0.081608
"16212",-0.081608
"16213",-0.081608
"16214",-0.081608
"16215",-0.081608
"16216",-0.081608
"16217",-0.081608
"16218",-0.081608
"16219",-0.081608
"16220",-0.081608
"16221",-0.081608
"16222",-0.081608
"16223",-0.081608
"16224",-0.081608
"16225",-0.081608
"16226",-0.081608
"16227",-0.081608
"16228",-0.081608
"16229",-0.081608
"16230",-0.081608
"16231",-0.081608
"16232",-0.081608
"16233",-0.081608
"16234",-0.081608
"16235",-0.081608
"16236",-0.081608
"16237",-0.081608
"16238",-0.081608
"16239",-0.081608
"16240",-0.081608
"16241",-0.081608
"16242",8.51105
"16243",23.7076
"16244",34.3888
"16245",58.9401
"16246",73.1894
"16247",90.2147
"16248",109.529
"16249",131.231
"16250",150.17
"16251",168.645
"16252",186.286
"16253",202.482
"16254",215.028
"16255",225.093
"16256",231.602
"16257",235.161
"16258",238.254
"16259",239.355
"16260",238.385
"16261",235.306
"16262",240.14
"16263",244.73
"16264",249.112
"16265",253.323
"16266",258.672
"16267",263.943
"16268",269.125
"16269",274.198
"16270",277.44
"16271",280.425
"16272",283.076
"16273",285.317
"16274",287.618
"16275",289.363
"16276",290.487
"16277",290.928
"16278",273.509
"16279",246.993
"16280",213.969
"16281",176.966
"16282",201.006
"16283",221.17
"16284",237.49
"16285",250.132
"16286",237.001
"16287",223.244
"16288",208.958
"16289",194.25
"16290",174.478
"16291",154.675
"16292",134.757
"16293",114.67
"16294",88.9367
"16295",64.8089
"16296",42.8124
"16297",23.3097
"16298",13.0813
"16299",4.13477
"16300",-0.081608
"16301",-0.081608
"16302",-0.081608
"16303",-0.081608
"16304",-0.081608
"16305",-0.081608
"16306",-0.081608
"16307",-0.081608
"16308",-0.081608
"16309",-0.081608
"16310",-0.081608
"16311",-0.081608
"16312",-0.081608
"16313",-0.081608
"16314",-0.081608
"16315",-0.081608
"16316",-0.081608
"16317",-0.081608
"16318",-0.081608
"16319",-0.081608
"16320",-0.081608
"16321",-0.081608
"16322",-0.081608
"16323",-0.081608
"16324",-0.081608
"16325",-0.081608
"16326",-0.081608
"16327",-0.081608
"16328",-0.081608
"16329",-0.081608
"16330",-0.081608
"16331",-0.081608
"16332",-0.081608
"16333",-0.081608
"16334",-0.081608
"16335",-0.081608
"16336",-0.081608
"16337",-0.081608
"16338",8.81841
"16339",23.8562
"16340",34.13
"16341",58.7979
"16342",73.4438
"16343",90.9737
"16344",111.001
"16345",133.665
"16346",153.57
"16347",173.208
"16348",192.406
"16349",210.812
"16350",227.275
"16351",242.573
"16352",255.711
"16353",267.951
"16354",280.042
"16355",291.591
"16356",302.559
"16357",312.915
"16358",323.093
"16359",332.79
"16360",341.982
"16361",350.645
"16362",355.316
"16363",359.357
"16364",362.784
"16365",365.613
"16366",369.771
"16367",372.972
"16368",375.198
"16369",376.435
"16370",376.963
"16371",376.781
"16372",375.852
"16373",374.137
"16374",369.818
"16375",364.591
"16376",358.447
"16377",351.382
"16378",316.02
"16379",280.01
"16380",244.288
"16381",209.736
"16382",217.663
"16383",222.825
"16384",225.104
"16385",224.393
"16386",200.538
"16387",177.198
"16388",154.182
"16389",131.297
"16390",104.993
"16391",80.3713
"16392",57.7705
"16393",37.3964
"16394",21.9124
"16395",9.03041
"16396",-0.081608
"16397",-0.081608
"16398",-0.081608
"16399",-0.081608
"16400",-0.081608
"16401",-0.081608
"16402",-0.081608
"16403",-0.081608
"16404",-0.081608
"16405",-0.081608
"16406",-0.081608
"16407",-0.081608
"16408",-0.081608
"16409",-0.081608
"16410",-0.081608
"16411",-0.081608
"16412",-0.081608
"16413",-0.081608
"16414",-0.081608
"16415",-0.081608
"16416",-0.081608
"16417",-0.081608
"16418",-0.081608
"16419",-0.081608
"16420",-0.081608
"16421",-0.081608
"16422",-0.081608
"16423",-0.081608
"16424",-0.081608
"16425",-0.081608
"16426",-0.081608
"16427",-0.081608
"16428",-0.081608
"16429",-0.081608
"16430",-0.081608
"16431",-0.081608
"16432",-0.081608
"16433",-0.081608
"16434",9.3254
"16435",24.707
"16436",34.7199
"16437",60.0227
"16438",74.4373
"16439",91.379
"16440",110.524
"16441",131.986
"16442",151.481
"16443",171.728
"16444",192.636
"16445",213.946
"16446",233.504
"16447",252.71
"16448",270.389
"16449",288
"16450",302.89
"16451",317.427
"16452",331.554
"16453",345.217
"16454",356.759
"16455",367.661
"16456",377.897
"16457",387.442
"16458",394.541
"16459",400.895
"16460",406.491
"16461",411.32
"16462",408.642
"16463",404.975
"16464",400.394
"16465",394.973
"16466",393.96
"16467",392.23
"16468",389.76
"16469",386.522
"16470",380.051
"16471",372.825
"16472",364.843
"16473",356.108
"16474",344.138
"16475",331.524
"16476",318.301
"16477",304.514
"16478",284.151
"16479",263.7
"16480",243.322
"16481",223.175
"16482",199.853
"16483",177.101
"16484",154.688
"16485",132.324
"16486",104.793
"16487",79.3432
"16488",56.2526
"16489",35.6868
"16490",21.3647
"16491",9.34797
"16492",-0.081608
"16493",-0.081608
"16494",-0.081608
"16495",-0.081608
"16496",-0.081608
"16497",-0.081608
"16498",-0.081608
"16499",-0.081608
